periodo,uf,cod_municipio,municipio,tipo,ideb_2005,ideb_2007,ideb_2009,ideb_2011,ideb_2013,ideb_2015,ideb_2017
fundamental anos finais,RS,4318622,São José dos Ausentes,Estadual,3.4,3.5,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4318622,São José dos Ausentes,Municipal,-,-,-,3.9,4.0999999999999996,4.4000000000000004,4.7
fundamental anos finais,RS,4318622,São José dos Ausentes,Pública,3.4,3.5,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4318705,São Leopoldo,Estadual,3.3,3.5,3.8,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4318705,São Leopoldo,Municipal,3.5,3.7,4,4.4000000000000004,4.7,5,5.3
fundamental anos finais,RS,4318705,São Leopoldo,Pública,3.4,3.6,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4318804,São Lourenço do Sul,Estadual,3.5,3.6,3.9,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4318804,São Lourenço do Sul,Municipal,4.2,4.4000000000000004,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4318804,São Lourenço do Sul,Pública,3.8,3.9,4.2,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4318903,São Luiz Gonzaga,Estadual,4,4.2,4.5,4.9000000000000004,5.2,5.5,5.7
fundamental anos finais,RS,4318903,São Luiz Gonzaga,Municipal,-,3.5,3.7,4.0999999999999996,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4318903,São Luiz Gonzaga,Pública,4,4.2,4.5,4.9000000000000004,5.2,5.5,5.7
fundamental anos finais,RS,4319000,São Marcos,Estadual,4.5,4.7,4.9000000000000004,5.3,5.7,5.9,6.1
fundamental anos finais,RS,4319000,São Marcos,Municipal,4.2,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4319000,São Marcos,Pública,4.4000000000000004,4.5,4.8,5.2,5.5,5.8,6
fundamental anos finais,RS,4319109,São Martinho,Estadual,-,4.2,4.5,4.8,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4319109,São Martinho,Municipal,4.5,4.5999999999999996,4.9000000000000004,5.3,5.6,5.9,6.1
fundamental anos finais,RS,4319109,São Martinho,Pública,4.0999999999999996,4.3,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4319125,São Martinho da Serra,Estadual,-,3.3,3.6,3.9,4.2,4.5,4.8
fundamental anos finais,RS,4319125,São Martinho da Serra,Pública,-,3.3,3.6,3.9,4.2,4.5,4.8
fundamental anos finais,RS,4319158,São Miguel das Missões,Estadual,3.4,3.5,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4319158,São Miguel das Missões,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4319158,São Miguel das Missões,Pública,3.4,3.6,3.9,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4319208,São Nicolau,Estadual,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4319208,São Nicolau,Municipal,-,3.9,4.0999999999999996,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4319208,São Nicolau,Pública,3.6,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4319307,São Paulo das Missões,Estadual,4.2,4.4000000000000004,4.7,5,5.4,5.6,5.9
fundamental anos finais,RS,4319307,São Paulo das Missões,Municipal,-,4.3,4.5,4.8,5.2,5.4,5.6
fundamental anos finais,RS,4319307,São Paulo das Missões,Pública,4.5999999999999996,4.8,5,5.4,5.8,6,6.2
fundamental anos finais,RS,4319356,São Pedro da Serra,Estadual,4.3,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4319356,São Pedro da Serra,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4319356,São Pedro da Serra,Pública,4,4.2,4.4000000000000004,4.8,5.2,5.5,5.7
fundamental anos finais,RS,4319364,São Pedro das Missões,Estadual,-,-,5.2,5.4,5.7,5.9,6.2
fundamental anos finais,RS,4319364,São Pedro das Missões,Pública,-,-,4.8,5.0999999999999996,5.4,5.6,5.9
fundamental anos finais,RS,4319372,São Pedro do Butiá,Estadual,4.4000000000000004,4.5,4.8,5.2,5.6,5.8,6
fundamental anos finais,RS,4319372,São Pedro do Butiá,Pública,4.2,4.4000000000000004,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4319406,São Pedro do Sul,Estadual,3.4,3.6,3.9,4.3,4.5999999999999996,4.9000000000000004,5.2
fundamental anos finais,RS,4319406,São Pedro do Sul,Municipal,-,3.8,4,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4319406,São Pedro do Sul,Pública,3.5,3.6,3.9,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4319505,São Sebastião do Caí,Estadual,4.5999999999999996,4.7,5,5.4,5.7,5.9,6.2
fundamental anos finais,RS,4319505,São Sebastião do Caí,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4319505,São Sebastião do Caí,Pública,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4319604,São Sepé,Estadual,3.3,3.5,3.8,4.2,4.5,4.8,5.0999999999999996
fundamental anos finais,RS,4319604,São Sepé,Municipal,4.4000000000000004,4.5999999999999996,4.8,5.2,5.6,5.8,6
fundamental anos finais,RS,4319604,São Sepé,Pública,3.7,3.9,4.2,4.5999999999999996,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4319703,São Valentim,Estadual,4.0999999999999996,4.2,4.5,4.9000000000000004,5.2,5.5,5.7
fundamental anos finais,RS,4319703,São Valentim,Municipal,-,3.3,3.5,3.9,4.2,4.5,4.7
fundamental anos finais,RS,4319703,São Valentim,Pública,3.8,4,4.3,4.7,5,5.3,5.5
fundamental anos finais,RS,4319711,São Valentim do Sul,Estadual,-,4.7,4.9000000000000004,5.3,5.6,5.8,6
fundamental anos finais,RS,4319711,São Valentim do Sul,Pública,-,4.7,4.9000000000000004,5.3,5.6,5.8,6
fundamental anos finais,RS,4319737,São Valério do Sul,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4319737,São Valério do Sul,Pública,-,-,-,-,-,-,-
fundamental anos finais,RS,4319752,São Vendelino,Estadual,4.9000000000000004,5,5.3,5.6,6,6.2,6.4
fundamental anos finais,RS,4319752,São Vendelino,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4319752,São Vendelino,Pública,4.9000000000000004,5,5.3,5.6,6,6.2,6.4
fundamental anos finais,RS,4319802,São Vicente do Sul,Estadual,2.7,3,3.4,3.9,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4319802,São Vicente do Sul,Municipal,-,4.3,4.5,4.8,5.2,5.4,5.6
fundamental anos finais,RS,4319802,São Vicente do Sul,Pública,3,3.2,3.5,4,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4319901,Sapiranga,Estadual,4.0999999999999996,4.2,4.5,4.9000000000000004,5.2,5.5,5.7
fundamental anos finais,RS,4319901,Sapiranga,Municipal,4.7,4.8,5.0999999999999996,5.5,5.8,6,6.2
fundamental anos finais,RS,4319901,Sapiranga,Pública,4.5,4.5999999999999996,4.9000000000000004,5.3,5.6,5.8,6.1
fundamental anos finais,RS,4320008,Sapucaia do Sul,Estadual,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4320008,Sapucaia do Sul,Municipal,3.5,3.6,3.9,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4320008,Sapucaia do Sul,Pública,3.5,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4320107,Sarandi,Estadual,3.9,4.0999999999999996,4.4000000000000004,4.8,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4320107,Sarandi,Municipal,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4320107,Sarandi,Pública,3.9,4.0999999999999996,4.4000000000000004,4.8,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4320206,Seberi,Estadual,3.9,4.0999999999999996,4.3,4.7,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4320206,Seberi,Municipal,-,2.9,3.1,3.4,3.7,4,4.3
fundamental anos finais,RS,4320206,Seberi,Pública,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.6
fundamental anos finais,RS,4320230,Sede Nova,Estadual,-,4.9000000000000004,5.0999999999999996,5.4,5.7,5.9,6.1
fundamental anos finais,RS,4320230,Sede Nova,Municipal,-,4.8,5,5.3,5.6,5.9,6.1
fundamental anos finais,RS,4320230,Sede Nova,Pública,-,4.9000000000000004,5.0999999999999996,5.4,5.7,6,6.2
fundamental anos finais,RS,4320263,Segredo,Estadual,-,3.9,4.0999999999999996,4.5,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4320263,Segredo,Pública,-,3.8,4,4.4000000000000004,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4320305,Selbach,Estadual,4.9000000000000004,5,5.3,5.6,6,6.2,6.4
fundamental anos finais,RS,4320305,Selbach,Pública,4.9000000000000004,5.0999999999999996,5.3,5.7,6,6.2,6.5
fundamental anos finais,RS,4320321,Senador Salgado Filho,Estadual,4.2,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4320321,Senador Salgado Filho,Pública,4.2,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4320354,Sentinela do Sul,Estadual,3.5,3.7,3.9,4.3,4.7,5,5.2
fundamental anos finais,RS,4320354,Sentinela do Sul,Pública,3.5,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4320404,Serafina Corrêa,Estadual,4.0999999999999996,4.2,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4320404,Serafina Corrêa,Municipal,4.3,4.4000000000000004,4.7,5.0999999999999996,5.5,5.7,5.9
fundamental anos finais,RS,4320404,Serafina Corrêa,Pública,4.2,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4320453,Sério,Estadual,3.6,3.8,4.0999999999999996,4.5,4.8,5.0999999999999996,5.4
fundamental anos finais,RS,4320453,Sério,Pública,3.6,3.8,4.0999999999999996,4.5,4.8,5.0999999999999996,5.4
fundamental anos finais,RS,4320503,Sertão,Estadual,-,4.3,4.5,4.9000000000000004,5.2,5.4,5.7
fundamental anos finais,RS,4320503,Sertão,Municipal,4.4000000000000004,4.5999999999999996,4.9000000000000004,5.2,5.6,5.8,6.1
fundamental anos finais,RS,4320503,Sertão,Pública,4.3,4.5,4.8,5.2,5.5,5.8,6
fundamental anos finais,RS,4320552,Sertão Santana,Estadual,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4320552,Sertão Santana,Pública,4.3,4.5,4.7,5.0999999999999996,5.5,5.7,5.9
fundamental anos finais,RS,4320578,Sete de Setembro,Estadual,4,4.2,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4320578,Sete de Setembro,Pública,3.9,4.0999999999999996,4.4000000000000004,4.8,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4320602,Severiano de Almeida,Estadual,4.7,4.8,5.0999999999999996,5.5,5.8,6,6.3
fundamental anos finais,RS,4320602,Severiano de Almeida,Pública,4.7,4.9000000000000004,5.0999999999999996,5.5,5.8,6.1,6.3
fundamental anos finais,RS,4320651,Silveira Martins,Estadual,-,4.2,4.4000000000000004,4.7,5,5.3,5.5
fundamental anos finais,RS,4320651,Silveira Martins,Pública,-,4.3,4.5,4.9000000000000004,5.2,5.4,5.7
fundamental anos finais,RS,4320677,Sinimbu,Estadual,-,-,-,-,-,-,5.4
fundamental anos finais,RS,4320677,Sinimbu,Municipal,4.5,4.5999999999999996,4.9000000000000004,5.3,5.6,5.9,6.1
fundamental anos finais,RS,4320677,Sinimbu,Pública,4.4000000000000004,4.5999999999999996,4.8,5.2,5.6,5.8,6.1
fundamental anos finais,RS,4320701,Sobradinho,Estadual,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4320701,Sobradinho,Municipal,-,3.8,4,4.4000000000000004,4.7,5,5.2
fundamental anos finais,RS,4320701,Sobradinho,Pública,4.0999999999999996,4.3,4.5999999999999996,5,5.3,5.6,5.8
fundamental anos finais,RS,4320800,Soledade,Estadual,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4320800,Soledade,Municipal,3.8,3.9,4.2,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4320800,Soledade,Pública,3.8,3.9,4.2,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4320859,Tabaí,Estadual,-,4.0999999999999996,4.3,4.5999999999999996,5,5.2,5.5
fundamental anos finais,RS,4320859,Tabaí,Pública,-,4.3,4.5,4.9000000000000004,5.2,5.4,5.7
fundamental anos finais,RS,4320909,Tapejara,Estadual,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4320909,Tapejara,Municipal,4.8,4.9000000000000004,5.2,5.6,5.9,6.1,6.3
fundamental anos finais,RS,4320909,Tapejara,Pública,4.3,4.4000000000000004,4.7,5.0999999999999996,5.5,5.7,5.9
fundamental anos finais,RS,4321006,Tapera,Estadual,3.8,4,4.2,4.5999999999999996,5,5.3,5.5
fundamental anos finais,RS,4321006,Tapera,Municipal,-,3.4,3.6,4,4.3,4.5999999999999996,4.8
fundamental anos finais,RS,4321006,Tapera,Pública,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4321105,Tapes,Estadual,3.2,3.3,3.6,4,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4321105,Tapes,Municipal,3.1,3.3,3.6,4,4.3,4.5999999999999996,4.9000000000000004
fundamental anos finais,RS,4321105,Tapes,Pública,3.2,3.4,3.6,4.0999999999999996,4.4000000000000004,4.7,5
fundamental anos finais,RS,4321204,Taquara,Estadual,3.2,3.4,3.7,4.0999999999999996,4.5,4.7,5
fundamental anos finais,RS,4321204,Taquara,Municipal,3.4,3.6,3.9,4.3,4.5999999999999996,4.9000000000000004,5.2
fundamental anos finais,RS,4321204,Taquara,Pública,3.4,3.5,3.8,4.2,4.5999999999999996,4.8,5.0999999999999996
fundamental anos finais,RS,4321303,Taquari,Estadual,3.6,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4321303,Taquari,Municipal,3.7,3.9,4.2,4.5999999999999996,4.9000000000000004,5.2,5.5
fundamental anos finais,RS,4321303,Taquari,Pública,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4321329,Taquaruçu do Sul,Estadual,3.1,3.4,3.8,4.4000000000000004,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4321329,Taquaruçu do Sul,Municipal,-,-,4.7,5,5.3,5.5,5.8
fundamental anos finais,RS,4321329,Taquaruçu do Sul,Pública,3.6,3.7,4,4.4000000000000004,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4321352,Tavares,Estadual,3.2,3.3,3.6,4,4.4000000000000004,4.5999999999999996,4.9000000000000004
fundamental anos finais,RS,4321352,Tavares,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4321352,Tavares,Pública,3.2,3.4,3.6,4,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4321402,Tenente Portela,Estadual,3.6,3.8,4,4.4000000000000004,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4321402,Tenente Portela,Municipal,-,3.6,3.8,4.2,4.5,4.8,5
fundamental anos finais,RS,4321402,Tenente Portela,Pública,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4321436,Terra de Areia,Estadual,4.3,4.5,4.7,5.0999999999999996,5.5,5.7,5.9
fundamental anos finais,RS,4321436,Terra de Areia,Municipal,2.6,2.8,3.2,3.7,4.0999999999999996,4.4000000000000004,4.5999999999999996
fundamental anos finais,RS,4321436,Terra de Areia,Pública,3.3,3.4,3.7,4.0999999999999996,4.5,4.8,5
fundamental anos finais,RS,4321451,Teutônia,Estadual,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4321451,Teutônia,Municipal,3.9,4,4.3,4.7,5.0999999999999996,5.3,5.6
fundamental anos finais,RS,4321451,Teutônia,Pública,4,4.2,4.5,4.9000000000000004,5.2,5.5,5.7
fundamental anos finais,RS,4321469,Tio Hugo,Municipal,-,4.2,4.4000000000000004,4.7,5,5.3,5.5
fundamental anos finais,RS,4321469,Tio Hugo,Pública,-,4.2,4.4000000000000004,4.7,5,5.3,5.5
fundamental anos finais,RS,4321477,Tiradentes do Sul,Estadual,-,3.8,4,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4321477,Tiradentes do Sul,Pública,-,3.7,3.9,4.2,4.5999999999999996,4.8,5.0999999999999996
fundamental anos finais,RS,4321493,Toropi,Estadual,4.2,4.4000000000000004,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4321493,Toropi,Pública,4.2,4.4000000000000004,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4321501,Torres,Estadual,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.9
fundamental anos finais,RS,4321501,Torres,Municipal,4.3,4.5,4.7,5.0999999999999996,5.5,5.7,6
fundamental anos finais,RS,4321501,Torres,Pública,4.3,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4321600,Tramandaí,Estadual,3.2,3.4,3.7,4.0999999999999996,4.4000000000000004,4.7,5
fundamental anos finais,RS,4321600,Tramandaí,Municipal,3.4,3.6,3.8,4.2,4.5999999999999996,4.9000000000000004,5.0999999999999996
fundamental anos finais,RS,4321600,Tramandaí,Pública,3.4,3.5,3.8,4.2,4.5999999999999996,4.8,5.0999999999999996
fundamental anos finais,RS,4321626,Travesseiro,Estadual,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4321626,Travesseiro,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4321626,Travesseiro,Pública,4.0999999999999996,4.2,4.5,4.9000000000000004,5.2,5.5,5.7
fundamental anos finais,RS,4321634,Três Arroios,Estadual,4.3,4.5,4.7,5.0999999999999996,5.5,5.7,6
fundamental anos finais,RS,4321634,Três Arroios,Pública,4.3,4.5,4.7,5.0999999999999996,5.5,5.7,6
fundamental anos finais,RS,4321667,Três Cachoeiras,Estadual,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4321667,Três Cachoeiras,Municipal,3.7,3.9,4.2,4.5999999999999996,4.9000000000000004,5.2,5.4
fundamental anos finais,RS,4321667,Três Cachoeiras,Pública,4,4.2,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4321709,Três Coroas,Estadual,3.3,3.4,3.7,4.0999999999999996,4.5,4.7,5
fundamental anos finais,RS,4321709,Três Coroas,Municipal,3.6,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4321709,Três Coroas,Pública,3.5,3.7,3.9,4.3,4.7,5,5.2
fundamental anos finais,RS,4321808,Três de Maio,Estadual,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.7
fundamental anos finais,RS,4321808,Três de Maio,Municipal,3.3,3.5,3.7,4.0999999999999996,4.5,4.8,5
fundamental anos finais,RS,4321808,Três de Maio,Pública,3.9,4,4.3,4.7,5.0999999999999996,5.3,5.6
fundamental anos finais,RS,4321832,Três Forquilhas,Estadual,4.3,4.5,4.7,5.0999999999999996,5.5,5.7,6
fundamental anos finais,RS,4321832,Três Forquilhas,Pública,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4321857,Três Palmeiras,Estadual,3.5,3.6,3.9,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4321857,Três Palmeiras,Municipal,-,-,3.9,4.2,4.5,4.7,5
fundamental anos finais,RS,4321857,Três Palmeiras,Pública,3.4,3.6,3.9,4.3,4.5999999999999996,4.9000000000000004,5.2
fundamental anos finais,RS,4321907,Três Passos,Estadual,4.3,4.5,4.8,5.0999999999999996,5.5,5.7,6
fundamental anos finais,RS,4321907,Três Passos,Municipal,4.3,4.4000000000000004,4.7,5.0999999999999996,5.5,5.7,5.9
fundamental anos finais,RS,4321907,Três Passos,Pública,4.4000000000000004,4.5,4.8,5.2,5.6,5.8,6
fundamental anos finais,RS,4321956,Trindade do Sul,Estadual,4.0999999999999996,4.3,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4321956,Trindade do Sul,Municipal,-,-,-,-,4.0999999999999996,4.4000000000000004,4.5999999999999996
fundamental anos finais,RS,4321956,Trindade do Sul,Pública,4.2,4.3,4.5999999999999996,5,5.4,5.6,5.8
fundamental anos finais,RS,4322004,Triunfo,Estadual,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4322004,Triunfo,Municipal,4.0999999999999996,4.3,4.5,4.9000000000000004,5.3,5.5,5.8
fundamental anos finais,RS,4322004,Triunfo,Pública,3.9,4,4.3,4.7,5,5.3,5.5
fundamental anos finais,RS,4322103,Tucunduva,Estadual,4,4.2,4.4000000000000004,4.8,5.2,5.5,5.7
fundamental anos finais,RS,4322103,Tucunduva,Municipal,-,4.4000000000000004,4.5999999999999996,5,5.3,5.5,5.8
fundamental anos finais,RS,4322103,Tucunduva,Pública,3.9,4.0999999999999996,4.3,4.7,5.0999999999999996,5.4,5.6
fundamental anos finais,RS,4322152,Tunas,Estadual,3.9,4,4.3,4.7,5.0999999999999996,5.3,5.6
fundamental anos finais,RS,4322152,Tunas,Pública,3.7,3.8,4.0999999999999996,4.5,4.9000000000000004,5.0999999999999996,5.4
fundamental anos finais,RS,4322186,Tupanci do Sul,Estadual,3.9,4,4.3,4.7,5.0999999999999996,5.3,5.6
fundamental anos finais,RS,4322186,Tupanci do Sul,Municipal,-,-,-,-,-,-,-
fundamental anos finais,RS,4322186,Tupanci do Sul,Pública,3.9,4,4.3,4.7,5.0999999999999996,5.3,5.6
fundamental anos finais,RS,4322202,Tupanciretã,Estadual,3,3.2,3.5,4,4.4000000000000004,4.7,5
fundamental anos finais,RS,4322202,Tupanciretã,Municipal,4.5,4.5999999999999996,4.9000000000000004,5.3,5.6,5.8,6.1
fundamental anos finais,RS,4322202,Tupanciretã,Pública,3.5,3.6,3.9,4.3,4.7,4.9000000000000004,5.2
fundamental anos finais,RS,4322251,Tupandi,Municipal,4.3,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4322251,Tupandi,Pública,4.3,4.4000000000000004,4.7,5.0999999999999996,5.4,5.7,5.9
fundamental anos finais,RS,4322301,Tuparendi,Estadual,3.8,4,4.2,4.5999999999999996,5,5.3,5.5
fundamental anos finais,RS,4322301,Tuparendi,Pública,4,4.0999999999999996,4.4000000000000004,4.8,5.2,5.4,5.6
fundamental anos finais,RS,4322327,Turuçu,Municipal,3.2,3.3,3.6,4,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4322327,Turuçu,Pública,3.2,3.3,3.6,4,4.4000000000000004,4.7,4.9000000000000004
fundamental anos finais,RS,4322343,Ubiretama,Estadual,3.6,3.7,4,4.4000000000000004,4.8,5,5.3
fundamental anos finais,RS,4322343,Ubiretama,Pública,3.6,3.8,4,4.4000000000000004,4.8,5.0999999999999996,5.3
fundamental anos finais,RS,4322350,União da Serra,Estadual,-,-,-,-,-,-,5.4
fundamental anos finais,RS,4322350,União da Serra,Pública,-,-,-,-,-,-,5.4
fundamental anos finais,RS,4322376,Unistalda,Estadual,3.5,3.7,3.9,4.3,4.7,5,5.2
fundamental anos finais,RS,4322376,Unistalda,Pública,3.4,3.5,3.8,4.2,4.5999999999999996,4.8,5.0999999999999996
fundamental anos finais,RS,4322400,Uruguaiana,Estadual,3.3,3.4,3.7,4.0999999999999996,4.5,4.8,5
fundamental anos finais,RS,4322400,Uruguaiana,Municipal,3.7,3.9,4.0999999999999996,4.5,4.9000000000000004,5.2,5.4
