id_orgao,cd_orgao,nm_orgao,sigla_orgao,esfera,home_page,nome_municipio,cd_municipio_ibge,nome_entidade,sigla_estado,id_estado
6ffafde95cd669365fff55b37261d800,160376,1 REGIMENTO DE CAVALARIA MECANIZADO,1 REGIMENTO DE CAVALARIA MECANIZADO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
e626a9240db79c6da98ce466da6fbc6c,160244,COMANDO DE ARTILHARIA DIVISIONARIA DA 1 DE,COMANDO DE ARTILHARIA DIVISIONARIA DA 1 DE,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
73618d3e22828e36dad7849b3ab3df7f,160450,14 REGIMENTO DE CAVALARIA MECANIZADO,14 REGIMENTO DE CAVALARIA MECANIZADO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
e4abb18282e0bce4c579965baf3335d9,167440,23 BATALHAO DE INFANTARIA,23 BATALHAO DE INFANTARIA,FEDERAL,NA,Fundo do Exército,52904,Fundo do Exército,BR,99
a69540498349b0ee47140beca1daa3d7,254445,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS,FEDERAL,NA,Fundação Oswaldo Cruz,36201,Fundação Oswaldo Cruz,BR,99
30cbf81d439ce60919ac064fb5bdfba3,160531,ESCOLA DE APERFEICOAMENTO DE SARGENTOS,ESCOLA DE APERFEICOAMENTO DE SARGENTOS,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
df89ec1c081a9ac1f18dbeeac91fbe87,740000,DIRETORIA-GERAL DO MATERIAL DA MARINHA,DIRETORIA-GERAL DO MATERIAL DA MARINHA,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
dd775031d52781e206cc56e91d59bb3b,160380,COMANDO 8 BRIGADA DE INFANTARIA MOTORIZADA,COMANDO 8 BRIGADA DE INFANTARIA MOTORIZADA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
92217eb122292dc2ff7a5a16c2cea9a9,240108,INSTITUTO NACIONAL DE PESQ. ESPACIAIS-INPE,INSTITUTO NACIONAL DE PESQ. ESPACIAIS-INPE,FEDERAL,NA,"Ministério da Ciência, Tecnologia, Inovações",24000,"Ministério da Ciência, Tecnologia, Inovações",BR,99
112eec1835f4280175f5f876900f9f3b,803080,SERPRO - REGIONAL SAO PAULO,SERPRO - REGIONAL SAO PAULO,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
a5de23e23aee03bb80af242f6fe30599,168006,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FJF,FEDERAL,NA,Indústria de Material Bélico do Brasil,52221,Indústria de Material Bélico do Brasil,BR,99
5b1cfdf25281e4f73e27c609bbabb167,783330,CAPITANIA DOS PORTOS DA PARAIBA,CAPITANIA DOS PORTOS DA PARAIBA,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
b09fc3e3165e006e9fe041f21c6d6eea,795500,BASE DE FUZILEIROS NAVAIS DO RIO MERITI,BASE DE FUZILEIROS NAVAIS DO RIO MERITI,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
0706c51d0bb15bc611fd151cdbef93ac,393011,SUPERINTEND.REG. NOS ESTADOS GO/DF - DNIT,SUPERINTEND.REG. NOS ESTADOS GO/DF - DNIT,FEDERAL,NA,Departamento Nacional de Infraestrutura de Tr,39252,Departamento Nacional de Infraestrutura de Tr,BR,99
ad319688fa5251a18637315f007515f3,403201,FUNDACAO NACIONAL DE ARTES,FUNDACAO NACIONAL DE ARTES,FEDERAL,NA,Fundação Nacional de Artes,20412,Fundação Nacional de Artes,BR,99
be4a5dc63f03ba09bbd8002c458cbd10,113205,COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN,COMISSAO NACIONAL DE ENERGIA NUCLEAR-CDTN,FEDERAL,NA,Comissão Nacional de Energia Nuclear,20301,Comissão Nacional de Energia Nuclear,BR,99
322bf774c2fe61e230cd0d5d12a200c9,160279,57 BATALHAO DE INFANTARIA MOTORIZADO (ES),57 BATALHAO DE INFANTARIA MOTORIZADO (ES),FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
914b0eee522b040c05a588f874583bfa,156679,UNIVERSIDADE FEDERAL DE CATALAO,UNIVERSIDADE FEDERAL DE CATALAO,FEDERAL,NA,UNIVERSIDADE FEDERAL DE CATALAO,26452,UNIVERSIDADE FEDERAL DE CATALAO,BR,99
32ee341b0559d407aca640a90a50af10,160338,1º ESQUADRAO DE CAVALARIA LEVE,1º ESQUADRAO DE CAVALARIA LEVE,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
6aded778c43cbc8402c6bb5306d0d749,158745,INST.FED.DO RS/CAMPUS ALVORADA,INST.FED.DO RS/CAMPUS ALVORADA,FEDERAL,NA,Instituto Federal do Rio Grande do Sul,26419,Instituto Federal do Rio Grande do Sul,BR,99
870fd95bc4fe804412b70edcb99d2d25,158326,INST.FED.DO RS/CAMPUS PORTO ALEGRE - RESTINGA,INST.FED.DO RS/CAMPUS PORTO ALEGRE - RESTINGA,FEDERAL,NA,Instituto Federal do Rio Grande do Sul,26419,Instituto Federal do Rio Grande do Sul,BR,99
212b40a5f601d93045c1edffe5afc71b,153015,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MG,FEDERAL,NA,Centro Federal de Educação Tecnológica de Min,26257,Centro Federal de Educação Tecnológica de Min,BR,99
35b00b24f2e8d5790e558aecd4740187,158743,INST.FED.DO RS/CAMPUS ROLANTE,INST.FED.DO RS/CAMPUS ROLANTE,FEDERAL,NA,Instituto Federal do Rio Grande do Sul,26419,Instituto Federal do Rio Grande do Sul,BR,99
fecb62625176df4bed0821a6f3ce620b,762200,CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK,CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
bbfa7913aa7373c915ec7af5350fe539,926130,DIVISÃO DE CENTRO DE SERV COMPRATILHADOS BSB,DIVISÃO DE CENTRO DE SERV COMPRATILHADOS BSB,FEDERAL,NA,EMPRESAS DE ENERGIA,91081,EMPRESAS DE ENERGIA,BR,99
df49a7ddbc82a33fbf68a62cd712a105,390084,SUPERINTENDENCIA REG. NO ESTADO DO AC - DNIT,SUPERINTENDENCIA REG. NO ESTADO DO AC - DNIT,FEDERAL,NA,Departamento Nacional de Infraestrutura de Tr,39252,Departamento Nacional de Infraestrutura de Tr,BR,99
144fbc0f910064f42a75a6819b6f9fa5,393009,SUPERINTEND. REG. NOS ESTADOS AM - DNIT,SUPERINTEND. REG. NOS ESTADOS AM - DNIT,FEDERAL,NA,Departamento Nacional de Infraestrutura de Tr,39252,Departamento Nacional de Infraestrutura de Tr,BR,99
a0140dc43e2d35c29e0ebf6256ff48b4,194035,FUNAI-SEDE BRASILIA/DF,FUNAI-SEDE BRASILIA/DF,FEDERAL,NA,Fundação Nacional do Índio,30202,Fundação Nacional do Índio,BR,99
a07671057dcf049840b836accd8bb245,153090,PRO-REITORIA DE EXTENSAO,PRO-REITORIA DE EXTENSAO,FEDERAL,NA,Universidade Federal de Pernambuco,26242,Universidade Federal de Pernambuco,BR,99
e5c2774ed0110f42f42223579fecb16c,160255,1 BATALHAO DE POLICIA DO EXERCITO,1 BATALHAO DE POLICIA DO EXERCITO,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
5723376158d866f542c68ca88fa68033,780000,COMANDO DE OPERACOES NAVAIS,COMANDO DE OPERACOES NAVAIS,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
ae4547c84faa3f5f20556ec24a44621f,926132,DIVISÃO DE CENTRO DE SERV COMPARTILHADOS MG,DIVISÃO DE CENTRO DE SERV COMPARTILHADOS MG,FEDERAL,NA,EMPRESAS DE ENERGIA,91081,EMPRESAS DE ENERGIA,BR,99
c2f981439357b47bd703c385505054cb,154004,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR,FEDERAL,NA,Fundação Coordenação de Aperfeiçoamento de Pe,26291,Fundação Coordenação de Aperfeiçoamento de Pe,BR,99
162089ac4eebd5277db4ee6fe694c966,155911,HOSPITAL UNIVERSITARIO GAFFREE E GUINLE,HOSPITAL UNIVERSITARIO GAFFREE E GUINLE,FEDERAL,NA,Empresa Brasileira de Serviços Hospitalares,26443,Empresa Brasileira de Serviços Hospitalares,BR,99
92edc1db257372b63be9f78e3de41722,926128,DIVISAO DE CENTRO DE SERV. COMPARTAILHADOS RJ,DIVISAO DE CENTRO DE SERV. COMPARTAILHADOS RJ,FEDERAL,NA,EMPRESAS DE ENERGIA,91081,EMPRESAS DE ENERGIA,BR,99
e630723dd3fcb3569f255e13fb8d6e4c,158273,IFAM - CAMPUS SAO GABRIEL DA CACHOEIRA,IFAM - CAMPUS SAO GABRIEL DA CACHOEIRA,FEDERAL,NA,Instituto Federal do Amazonas,26403,Instituto Federal do Amazonas,BR,99
a6d18895aff49efb4480e94e7f453a92,153101,SUPERINTENDENCIA DE TECNOLOGIA DA INFORMACAO,SUPERINTENDENCIA DE TECNOLOGIA DA INFORMACAO,FEDERAL,NA,Universidade Federal de Pernambuco,26242,Universidade Federal de Pernambuco,BR,99
2dd3b0fb07e0bd2f84735a885d437c48,803010,SERPRO - REGIONAL BRASILIA,SERPRO - REGIONAL BRASILIA,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
5da45550afe49ea53f354e6bdf454c63,153087,DIRET.DO CENTRO DE CIENCIAS DA SAUDE DA UFPE,DIRET.DO CENTRO DE CIENCIAS DA SAUDE DA UFPE,FEDERAL,NA,Universidade Federal de Pernambuco,26242,Universidade Federal de Pernambuco,BR,99
1fe6dd9c1ec5d3d71cceaa963108cca7,926136,CENTRO DE SERVIÇOS COMPARTILHADOS SÃO PAULO,CENTRO DE SERVIÇOS COMPARTILHADOS SÃO PAULO,FEDERAL,NA,EMPRESAS DE ENERGIA,91081,EMPRESAS DE ENERGIA,BR,99
2a85a407643231a511ba3a169677e6f6,113211,COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-NE,COMISSAO NACIONAL DE ENERGIA NUCLEAR-CRCN-NE,FEDERAL,NA,Comissão Nacional de Energia Nuclear,20301,Comissão Nacional de Energia Nuclear,BR,99
0cee0f145e319eef7b940dbfd4a62882,803090,SERPRO - REGIONAL CURITIBA,SERPRO - REGIONAL CURITIBA,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
41b3b315ce3068331ba54fbfb5622643,153098,PRO-REITORIA DE POS-GRADUACAO.,PRO-REITORIA DE POS-GRADUACAO.,FEDERAL,NA,Universidade Federal de Pernambuco,26242,Universidade Federal de Pernambuco,BR,99
d11e979b20e90f918064713e78caeaeb,803400,SERPRO - REGIONAL FLORIANOPOLIS,SERPRO - REGIONAL FLORIANOPOLIS,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
a91030cdde13b69cd8da34060065613f,153081,IRET.DO CENTRO DE ARTES E COMUNICACAO- UFPE,IRET.DO CENTRO DE ARTES E COMUNICACAO- UFPE,FEDERAL,NA,Universidade Federal de Pernambuco,26242,Universidade Federal de Pernambuco,BR,99
f2b4c582185b87329193b5356280087f,168001,FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO,FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO,FEDERAL,NA,Fundação Habitacional do Exército,27201,Fundação Habitacional do Exército,BR,99
3078a12ac4732e9909fb445e582ca3e9,495350,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,FEDERAL,NA,Companhia de Pesquisa de Recursos Minerais,29208,Companhia de Pesquisa de Recursos Minerais,BR,99
02e60a0f7f89e4c6b40c60921ea80f80,806030,SERPRO - SEDE - BRASILIA,SERPRO - SEDE - BRASILIA,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
b093f3339d436759ba5bea0e965a5d4f,803070,SERPRO - REGIONAL RIO DE JANEIRO,SERPRO - REGIONAL RIO DE JANEIRO,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
dedd4614e5a6fd4580ffd31f1f4ca677,803060,SERPRO - REGIONAL BELO HORIZONTE,SERPRO - REGIONAL BELO HORIZONTE,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
7d562e24e53bd9b2879e8b8414ea6e17,803050,SERPRO - REGIONAL SALVADOR,SERPRO - REGIONAL SALVADOR,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
7566968833555f8dbca714b014154c00,803030,SERPRO - REGIONAL FORTALEZA,SERPRO - REGIONAL FORTALEZA,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
5b19fa1f73152d78cb72a3ee43c201eb,495650,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,FEDERAL,NA,Companhia de Pesquisa de Recursos Minerais,29208,Companhia de Pesquisa de Recursos Minerais,BR,99
382b6ee5546a9f0f50e5fe3c26fc741e,803040,SERPRO - REGIONAL RECIFE,SERPRO - REGIONAL RECIFE,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
6414a54cb210de5ee914747091ecd0aa,803020,SERPRO - REGIONAL BELEM,SERPRO - REGIONAL BELEM,FEDERAL,NA,Serviço Federal de Processamento de Dados,25207,Serviço Federal de Processamento de Dados,BR,99
4d72f41f1711151759bd7b3f4b936717,791610,COMANDO DO PRIMEIRO ESQUADRAO DE ESCOLTAS,COMANDO DO PRIMEIRO ESQUADRAO DE ESCOLTAS,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
f97bba4705927bd4475561bc59309dae,158330,IFSP - CAMPUS SAO CARLOS,IFSP - CAMPUS SAO CARLOS,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
df3c73026ca6aa7421b3cc31c7a88efa,158344,IFSP - CAMPUS BRAGANCA PAULISTA,IFSP - CAMPUS BRAGANCA PAULISTA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
bdbe59d3888c13ef11c9a4175933a4a5,158349,IFSP - CAMPUS CARAGUATATUBA,IFSP - CAMPUS CARAGUATATUBA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
f2c1eda59893d8a9fc9a18994c162f2b,158528,9FSP - CAMPUS PIRACICABA,9FSP - CAMPUS PIRACICABA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
13a8a1cd951edc78d49096c76e30ca94,158581,IFSP - CAMPUS ARARAQUARA,IFSP - CAMPUS ARARAQUARA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
106e38e4246884007bb51cad58ba597f,158710,IFSP - CAMPUS BOITUVA,IFSP - CAMPUS BOITUVA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
eac35da5a456eca515f7129602f135d1,158711,IFSP - CAMPUS MATAO,IFSP - CAMPUS MATAO,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
0d5fb7e186dc82d64f341f452cfccf9f,158712,IFSP - CAMPUS CAPIVARI,IFSP - CAMPUS CAPIVARI,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
a76e7b9ff9cdd55b3e839d6a9a8482d3,154419,FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS,FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS,FEDERAL,NA,Fundação Universidade Federal do Tocantins,26251,Fundação Universidade Federal do Tocantins,BR,99
3cee2013fb8b3d93d956768b75baa05b,158468,INST.FED. FLUMINENSE/CAMPUS CABO FRIO,INST.FED. FLUMINENSE/CAMPUS CABO FRIO,FEDERAL,NA,Instituto Federal Fluminense,26434,Instituto Federal Fluminense,BR,99
a3534f09e8e16f89f739b31d063bedc6,762300,COLEGIO NAVAL,COLEGIO NAVAL,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
d3184027145a1d26ede9b431519b9a69,158332,IFSP - CAMPUS CUBATAO,IFSP - CAMPUS CUBATAO,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
eb87f45dde4d083b221317361a1a17c0,158713,IFSP - CAMPUS SAO JOSE DOS CAMPOS,IFSP - CAMPUS SAO JOSE DOS CAMPOS,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
19ac1e8d81663eb4a41f792e0d94f41c,158714,IFSP - CAMPUS CAMPINAS,IFSP - CAMPUS CAMPINAS,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
28e1f0574a67fd42d6559fffc7842ea0,158750,IFSP - CAMPUS SAO PAULO PIRITUBA,IFSP - CAMPUS SAO PAULO PIRITUBA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
1964e10aa9312af17a5cad12cb978f4f,723000,CENTRO DE ANALISES DE SISTEMAS NAVAIS,CENTRO DE ANALISES DE SISTEMAS NAVAIS,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
cca31a90874098dc2dd0b2d7e237f44c,158329,IFSP - CAMPUS SAO ROQUE,IFSP - CAMPUS SAO ROQUE,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
c24d62b00699872ff251c0adabbbd111,158584,IFSP - CAMPUS PRESIDENTE EPITACIO,IFSP - CAMPUS PRESIDENTE EPITACIO,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
d7ebe35f3ce78ee833b092f13cb666fc,158586,IFSP - CAMPUS REGISTRO,IFSP - CAMPUS REGISTRO,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
60ac01b7c03a444b929e76bb7c25062e,158749,IFSP - CAMPUS SOROCABA,IFSP - CAMPUS SOROCABA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
a3090dd280da8d1a05f87376917f02ec,158348,IFSP - CAMPUS GUARULHOS,IFSP - CAMPUS GUARULHOS,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
248718e02005acf9a4ffcf5546594fc5,158578,IFSP - CAMPUS HORTOLANDIA,IFSP - CAMPUS HORTOLANDIA,FEDERAL,NA,Instituto Federal de São Paulo,26439,Instituto Federal de São Paulo,BR,99
ff9b3228d9e3d2a1281ae05bfe430045,720000,ESTADO-MAIOR DA ARMADA,ESTADO-MAIOR DA ARMADA,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
d7618174436a47b539700a489d378c4c,910809,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A,FEDERAL,NA,Empresas de Energia,91081,Empresas de Energia,BR,99
8cb979e70eeef183bc82cea802f7c0f1,154034,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,UNIRIO UNIVERSIDADE FEDERAL DO ESTADO RJ,FEDERAL,NA,Universidade Federal do Estado do Rio de Jane,26269,Universidade Federal do Estado do Rio de Jane,BR,99
42531c65462a44a31c0fbb2e369f7671,154019,CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT,CENTRO DE APOIO AO DESENVOLV. TECNOLOGICO-CDT,FEDERAL,NA,Fundação Universidade de Brasília,26271,Fundação Universidade de Brasília,BR,99
5d893b94aef6030465381dfb344d5770,113210,COMISSAO NACIONAL DE ENERGIA NUCLEAR-LAPOC,COMISSAO NACIONAL DE ENERGIA NUCLEAR-LAPOC,FEDERAL,NA,Comissão Nacional de Energia Nuclear,20301,Comissão Nacional de Energia Nuclear,BR,99
c950f498c047271ae03d99105e4d2cf8,113204,COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD,COMISSAO NACIONAL DE ENERGIA NUCLEAR-IRD,FEDERAL,NA,Comissão Nacional de Energia Nuclear,20301,Comissão Nacional de Energia Nuclear,BR,99
d751a384385e79fb7ba8905f4c01e5ee,135242,CONAB SEDE SUREG PARA,CONAB SEDE SUREG PARA,FEDERAL,NA,Companhia Nacional de Abastecimento,22211,Companhia Nacional de Abastecimento,BR,99
9aef6921ced611531028a7e6a800af3c,154617,INST. FED. BAIANO - CAMPUS URUCUCA,INST. FED. BAIANO - CAMPUS URUCUCA,FEDERAL,NA,Instituto Federal Baiano,26404,Instituto Federal Baiano,BR,99
d1235df90bcf64aada451bf917c88901,200125,SUPERINTENDENCIA REG. POL. RODV. FEDERAL-SC,SUPERINTENDENCIA REG. POL. RODV. FEDERAL-SC,FEDERAL,NA,Departamento de Polícia Rodoviária Federal,30802,Departamento de Polícia Rodoviária Federal,BR,99
61929cce684fef370fb51ff572728ebb,257026,DISTRITO SANIT.ESP.INDIGENA - JAVARI,DISTRITO SANIT.ESP.INDIGENA - JAVARI,FEDERAL,NA,Ministério da Saúde - Unidades com vínculo di,36000,Ministério da Saúde - Unidades com vínculo di,BR,99
91b0fa2ae22290aefe7e98b2b166e80b,257029,DISTRITO SANIT.ESP.INDIGENA - MEDIO SOLIMOES,DISTRITO SANIT.ESP.INDIGENA - MEDIO SOLIMOES,FEDERAL,NA,Ministério da Saúde - Unidades com vínculo di,36000,Ministério da Saúde - Unidades com vínculo di,BR,99
9180859de58764a37294e64c6682eef3,160094,COMISSAO DO EXERCITO BRASILEIRO EM WASHINGTON,COMISSAO DO EXERCITO BRASILEIRO EM WASHINGTON,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
3a0b28d35d0f0a93ce8d60781d5db7f8,731060,CENTRO DE INTEND. DA MARINHA PARADA DE LUCAS,CENTRO DE INTEND. DA MARINHA PARADA DE LUCAS,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
3b50c935ac8100d628b29d8afa644e38,781000,COMANDO DO 1.DISTRITO NAVAL,COMANDO DO 1.DISTRITO NAVAL,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
82c74d381711cdaa1c523e49591fe367,155001,HOSPITAL DE CLINICAS DE PORTO ALEGRE,HOSPITAL DE CLINICAS DE PORTO ALEGRE,FEDERAL,NA,Hospital de Clínicas de Porto Alegre,26294,Hospital de Clínicas de Porto Alegre,BR,99
d1a19d03956dfbe6f5ad5f495b1e56ff,240017,ESCRITORIO FINANCEIRO EM NOVA IORQUE,ESCRITORIO FINANCEIRO EM NOVA IORQUE,FEDERAL,NA,Ministério das Relações Exteriores - Unidades,35000,Ministério das Relações Exteriores - Unidades,BR,99
d65c8074b13908ae32216cffe7dec31f,120093,SUBDIRETORIA DE PAGAMENTO DE PESSOAL/EXTERIOR,SUBDIRETORIA DE PAGAMENTO DE PESSOAL/EXTERIOR,FEDERAL,NA,Comando da Aeronáutica,52111,Comando da Aeronáutica,BR,99
62d3469a708f1eec1227c8fbb36ec326,160161,2º BATALHAO DE INFANTARIA DE SELVA,2º BATALHAO DE INFANTARIA DE SELVA,FEDERAL,NA,Comando do Exército,52121,Comando do Exército,BR,99
8b117a059696f2879e24e11da2d11744,731040,CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS,CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
5f86d5d0476f5022d120425c20e4a465,240238,EMBAIXADA DO BRASIL EM LIMA,EMBAIXADA DO BRASIL EM LIMA,FEDERAL,NA,Ministério das Relações Exteriores - Unidades,35000,Ministério das Relações Exteriores - Unidades,BR,99
61734431afa6c49bfeb1418e35970514,788310,CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL,CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
63f65b5de0f02dc7d30c8655c6136cf8,789311,DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
d00b2a7dc0166698701136b46966d4bb,135266,UNID.ESTOQUE ESTRATEGICO/PR,UNID.ESTOQUE ESTRATEGICO/PR,FEDERAL,NA,Companhia Nacional de Abastecimento,22211,Companhia Nacional de Abastecimento,BR,99
26723f94180f9d937576b463c2f6e184,135183,UNID.ESTOQUE ESTRATEGICO/MG,UNID.ESTOQUE ESTRATEGICO/MG,FEDERAL,NA,Companhia Nacional de Abastecimento,22211,Companhia Nacional de Abastecimento,BR,99
1f8434c78e0cf4f0d6db4ee3ec8cdd99,135318,UNIDADE ARMAZENADORA CANOAS,UNIDADE ARMAZENADORA CANOAS,FEDERAL,NA,Companhia Nacional de Abastecimento,22211,Companhia Nacional de Abastecimento,BR,99
e54f2c627735a8fcbad45a39ad297931,784810,CENTRO DE INTENDENCIA DA MARINHA EM BELEM,CENTRO DE INTENDENCIA DA MARINHA EM BELEM,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
b6a0fa5a29fe8457e4fa231a3dbc8255,550027,SECRETARIA EXECUTIVA,SECRETARIA EXECUTIVA,FEDERAL,NA,Ministério da Cidadania - Unidades com víncul,55000,Ministério da Cidadania - Unidades com víncul,BR,99
ac52f04d51fc370bc8c6bebb38db28d8,781333,DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,FEDERAL,NA,Comando da Marinha,52131,Comando da Marinha,BR,99
d5862622baa991bfafe286d2999cba83,158717,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,FEDERAL,NA,Universidade Federal do Oeste da Bahia,26447,Universidade Federal do Oeste da Bahia,BR,99
436cedff5935808c3cd5238aa80ce0e6,135116,UNIDADE ESTOQUE ESTRATEGICO/CE,UNIDADE ESTOQUE ESTRATEGICO/CE,FEDERAL,NA,Companhia Nacional de Abastecimento,22211,Companhia Nacional de Abastecimento,BR,99
48c58576fb8ddcf22219fad93fc39b71,135247,UNID.ESTOQUE ESTRATEGICO/AM,UNID.ESTOQUE ESTRATEGICO/AM,FEDERAL,NA,Companhia Nacional de Abastecimento,22211,Companhia Nacional de Abastecimento,BR,99
59b5ecda111b683010a059bcf566aa89,366003,HOSPITAL NOSSA SENHORA DA CONCEICAO S/A,HOSPITAL NOSSA SENHORA DA CONCEICAO S/A,FEDERAL,NA,Hospital Nossa Senhora da Conceição S.A.,36210,Hospital Nossa Senhora da Conceição S.A.,BR,99
86aa5d86c2a0eb77a33ac7d73dbfc76e,194151,FUNAI-DIRETORIA DE PROTECAO TERRITORIAL,FUNAI-DIRETORIA DE PROTECAO TERRITORIAL,FEDERAL,NA,Fundação Nacional do Índio,30202,Fundação Nacional do Índio,BR,99
