tipo_educacao,municipio,esfera,creche_parcial,creche_integral,pre_escola_parcial,pre_escola_integral,fundamental_inicial_parcial,fundamental_inicial_integral,fundamental_final_parcial,fundamental_final_integral,medio_parcial,medio_integral,eja_fundamental,eja_medio
regular,CACEQUI,Estadual Urbana,0,0,0,0,203,0,274,0,356,0,86,97
regular,CACEQUI,Estadual Rural,0,0,0,0,86,0,95,0,0,0,0,0
regular,CACEQUI,Municipal Urbana,39,75,201,32,351,0,260,0,0,0,22,0
regular,CACEQUI,Municipal Rural,0,0,0,0,20,0,5,0,0,0,0,0
regular,CACEQUI,Estadual e Municipal,39,75,201,32,660,0,634,0,356,0,108,97
regular,CACHOEIRA DO SUL,Estadual Urbana,0,0,40,0,1409,504,1966,0,1821,0,347,301
regular,CACHOEIRA DO SUL,Estadual Rural,0,0,5,0,180,0,176,0,55,39,0,0
regular,CACHOEIRA DO SUL,Municipal Urbana,412,361,976,5,1250,0,896,0,0,0,441,0
regular,CACHOEIRA DO SUL,Municipal Rural,0,0,216,7,513,34,427,39,0,0,0,0
regular,CACHOEIRA DO SUL,Estadual e Municipal,412,361,1237,12,3352,538,3465,39,1876,39,788,301
regular,CACHOEIRINHA,Estadual Urbana,0,0,0,0,1827,0,2830,63,4500,65,104,455
regular,CACHOEIRINHA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CACHOEIRINHA,Municipal Urbana,0,1022,1707,16,4917,0,3584,0,0,0,315,0
regular,CACHOEIRINHA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CACHOEIRINHA,Estadual e Municipal,0,1022,1707,16,6744,0,6414,63,4500,65,419,455
regular,CACIQUE DOBLE,Estadual Urbana,0,0,0,0,11,0,67,0,150,0,24,85
regular,CACIQUE DOBLE,Estadual Rural,0,0,0,0,88,0,110,0,0,0,16,0
regular,CACIQUE DOBLE,Municipal Urbana,0,47,0,55,148,0,98,0,0,0,0,0
regular,CACIQUE DOBLE,Municipal Rural,10,0,61,0,27,0,0,0,0,0,0,0
regular,CACIQUE DOBLE,Estadual e Municipal,10,47,61,55,274,0,275,0,150,0,40,85
regular,CAIBATE,Estadual Urbana,0,0,0,0,51,0,139,0,104,0,0,0
regular,CAIBATE,Estadual Rural,0,0,0,0,3,0,16,0,0,0,0,0
regular,CAIBATE,Municipal Urbana,40,33,81,0,79,0,56,0,0,0,0,0
regular,CAIBATE,Municipal Rural,0,0,14,0,35,0,9,0,0,0,0,0
regular,CAIBATE,Estadual e Municipal,40,33,95,0,168,0,220,0,104,0,0,0
regular,CAICARA,Estadual Urbana,0,0,0,0,128,0,146,0,125,0,0,0
regular,CAICARA,Estadual Rural,0,0,0,0,31,0,45,0,0,0,0,0
regular,CAICARA,Municipal Urbana,0,56,25,21,0,0,0,0,0,0,0,0
regular,CAICARA,Municipal Rural,0,0,29,0,72,0,64,0,0,0,0,0
regular,CAICARA,Estadual e Municipal,0,56,54,21,231,0,255,0,125,0,0,0
regular,CAMAQUA,Estadual Urbana,0,0,0,0,1219,0,1095,0,1599,0,0,207
regular,CAMAQUA,Estadual Rural,0,0,4,0,83,0,65,0,103,0,0,0
regular,CAMAQUA,Municipal Urbana,506,79,829,41,1345,33,1206,37,0,0,421,0
regular,CAMAQUA,Municipal Rural,0,0,229,0,757,0,866,3,0,0,0,0
regular,CAMAQUA,Estadual e Municipal,506,79,1062,41,3404,33,3232,40,1702,0,421,207
regular,CAMARGO,Estadual Urbana,0,0,0,0,97,0,153,0,85,0,0,0
regular,CAMARGO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMARGO,Municipal Urbana,18,62,58,0,0,0,0,0,0,0,0,0
regular,CAMARGO,Municipal Rural,0,0,5,0,50,0,0,0,0,0,0,0
regular,CAMARGO,Estadual e Municipal,18,62,63,0,147,0,153,0,85,0,0,0
regular,CAMBARA DO SUL,Estadual Urbana,0,0,0,0,253,0,279,0,214,0,0,25
regular,CAMBARA DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMBARA DO SUL,Municipal Urbana,0,162,33,120,156,0,116,0,0,0,27,0
regular,CAMBARA DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMBARA DO SUL,Estadual e Municipal,0,162,33,120,409,0,395,0,214,0,27,25
regular,CAMPESTRE DA SERRA,Estadual Urbana,0,0,0,0,20,0,53,0,100,0,0,0
regular,CAMPESTRE DA SERRA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMPESTRE DA SERRA,Municipal Urbana,0,49,0,52,120,0,89,0,0,0,0,0
regular,CAMPESTRE DA SERRA,Municipal Rural,0,0,21,0,30,0,25,0,0,0,0,0
regular,CAMPESTRE DA SERRA,Estadual e Municipal,0,49,21,52,170,0,167,0,100,0,0,0
regular,CAMPINA DAS MISSOES,Estadual Urbana,0,0,0,0,0,0,191,0,138,0,0,0
regular,CAMPINA DAS MISSOES,Estadual Rural,0,0,0,0,21,0,40,0,0,0,0,0
regular,CAMPINA DAS MISSOES,Municipal Urbana,0,124,95,0,133,46,0,0,0,0,0,0
regular,CAMPINA DAS MISSOES,Municipal Rural,0,0,24,0,39,0,27,0,0,0,0,0
regular,CAMPINA DAS MISSOES,Estadual e Municipal,0,124,119,0,193,46,258,0,138,0,0,0
regular,CAMPINAS DO SUL,Estadual Urbana,0,0,0,0,173,0,229,0,97,0,14,0
regular,CAMPINAS DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMPINAS DO SUL,Municipal Urbana,92,25,89,12,13,69,8,41,0,0,0,0
regular,CAMPINAS DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMPINAS DO SUL,Estadual e Municipal,92,25,89,12,186,69,237,41,97,0,14,0
regular,CAMPO BOM,Estadual Urbana,0,0,0,0,221,0,356,0,1915,131,0,0
regular,CAMPO BOM,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMPO BOM,Municipal Urbana,0,1815,220,1130,2384,661,2343,1,0,0,21,0
regular,CAMPO BOM,Municipal Rural,0,90,0,54,0,100,0,0,0,0,0,0
regular,CAMPO BOM,Estadual e Municipal,0,1905,220,1184,2605,761,2699,1,1915,131,21,0
regular,CAMPO NOVO,Estadual Urbana,0,0,0,0,108,0,156,0,127,0,0,0
regular,CAMPO NOVO,Estadual Rural,0,0,0,0,19,0,32,0,0,0,0,0
regular,CAMPO NOVO,Municipal Urbana,24,76,109,0,151,0,88,0,0,0,0,0
regular,CAMPO NOVO,Municipal Rural,0,0,8,0,19,0,0,0,0,0,0,0
regular,CAMPO NOVO,Estadual e Municipal,24,76,117,0,297,0,276,0,127,0,0,0
regular,CAMPOS BORGES,Estadual Urbana,0,0,0,0,74,0,106,0,86,0,0,42
regular,CAMPOS BORGES,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMPOS BORGES,Municipal Urbana,79,0,88,0,99,0,70,0,0,0,0,0
regular,CAMPOS BORGES,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAMPOS BORGES,Estadual e Municipal,79,0,88,0,173,0,176,0,86,0,0,42
regular,CANDELARIA,Estadual Urbana,0,0,0,0,327,0,467,0,514,0,91,120
regular,CANDELARIA,Estadual Rural,0,0,0,0,254,0,431,0,87,0,0,0
regular,CANDELARIA,Municipal Urbana,77,181,340,0,322,0,271,0,0,0,0,0
regular,CANDELARIA,Municipal Rural,0,0,151,0,456,0,242,0,0,0,0,0
regular,CANDELARIA,Estadual e Municipal,77,181,491,0,1359,0,1411,0,601,0,91,120
regular,CANDIDO GODOI,Estadual Urbana,0,0,19,0,101,0,87,0,209,0,0,0
regular,CANDIDO GODOI,Estadual Rural,0,0,0,0,12,0,23,0,0,0,0,0
regular,CANDIDO GODOI,Municipal Urbana,62,34,40,15,100,0,81,0,0,0,0,0
regular,CANDIDO GODOI,Municipal Rural,0,0,29,0,95,0,71,0,0,0,0,0
regular,CANDIDO GODOI,Estadual e Municipal,62,34,88,15,308,0,262,0,209,0,0,0
regular,CANDIOTA,Estadual Urbana,0,0,0,0,408,0,319,0,221,0,0,80
regular,CANDIOTA,Estadual Rural,0,0,0,0,126,0,150,0,76,0,42,0
regular,CANDIOTA,Municipal Urbana,48,0,218,0,137,0,97,0,0,0,95,0
regular,CANDIOTA,Municipal Rural,0,0,48,0,92,0,76,1,0,0,0,0
regular,CANDIOTA,Estadual e Municipal,48,0,266,0,763,0,642,1,297,0,137,80
regular,CANELA,Estadual Urbana,0,0,0,0,855,406,803,328,1029,184,0,140
regular,CANELA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CANELA,Municipal Urbana,0,478,133,431,1109,184,1073,0,0,0,140,0
regular,CANELA,Municipal Rural,0,0,16,0,52,0,52,0,0,0,0,0
regular,CANELA,Estadual e Municipal,0,478,149,431,2016,590,1928,328,1029,184,140,140
regular,CANGUCU,Estadual Urbana,0,0,0,0,419,0,399,0,842,0,0,348
regular,CANGUCU,Estadual Rural,0,0,0,0,395,0,442,0,557,0,0,0
regular,CANGUCU,Municipal Urbana,0,321,432,0,459,176,385,221,0,0,148,0
regular,CANGUCU,Municipal Rural,0,0,283,116,672,634,618,668,0,0,23,0
regular,CANGUCU,Estadual e Municipal,0,321,715,116,1945,810,1844,889,1399,0,171,348
regular,CANOAS,Estadual Urbana,0,0,0,0,4239,203,4953,23,9737,68,228,747
regular,CANOAS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CANOAS,Municipal Urbana,0,1906,1397,1862,12987,522,10438,38,0,0,1743,0
regular,CANOAS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CANOAS,Estadual e Municipal,0,1906,1397,1862,17226,725,15391,61,9737,68,1971,747
regular,CANUDOS DO VALE,Estadual Urbana,0,0,0,0,0,0,55,0,39,0,0,0
regular,CANUDOS DO VALE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CANUDOS DO VALE,Municipal Urbana,0,23,42,0,63,13,28,0,0,0,0,0
regular,CANUDOS DO VALE,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CANUDOS DO VALE,Estadual e Municipal,0,23,42,0,63,13,83,0,39,0,0,0
regular,CAPAO BONITO DO SUL,Estadual Urbana,0,0,0,0,0,0,0,0,58,0,0,0
regular,CAPAO BONITO DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPAO BONITO DO SUL,Municipal Urbana,0,23,0,47,0,61,0,84,0,0,0,0
regular,CAPAO BONITO DO SUL,Municipal Rural,0,0,0,0,0,19,0,27,0,0,0,0
regular,CAPAO BONITO DO SUL,Estadual e Municipal,0,23,0,47,0,80,0,111,58,0,0,0
regular,CAPAO DA CANOA,Estadual Urbana,0,0,0,0,653,0,735,0,1678,0,0,150
regular,CAPAO DA CANOA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPAO DA CANOA,Municipal Urbana,430,752,1111,10,2796,235,2049,116,0,0,175,0
regular,CAPAO DA CANOA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPAO DA CANOA,Estadual e Municipal,430,752,1111,10,3449,235,2784,116,1678,0,175,150
regular,CAPAO DO CIPO,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPAO DO CIPO,Estadual Rural,0,0,0,0,50,0,52,0,85,0,54,0
regular,CAPAO DO CIPO,Municipal Urbana,18,0,59,0,132,0,125,0,0,0,0,0
regular,CAPAO DO CIPO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPAO DO CIPO,Estadual e Municipal,18,0,59,0,182,0,177,0,85,0,54,0
regular,CAPAO DO LEAO,Estadual Urbana,0,0,0,0,318,0,290,0,560,0,0,0
regular,CAPAO DO LEAO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPAO DO LEAO,Municipal Urbana,53,13,519,0,1207,0,901,0,0,0,226,0
regular,CAPAO DO LEAO,Municipal Rural,0,0,73,0,376,0,341,0,0,0,0,0
regular,CAPAO DO LEAO,Estadual e Municipal,53,13,592,0,1901,0,1532,0,560,0,226,0
regular,CAPELA DE SANTANA,Estadual Urbana,0,0,0,0,89,0,197,0,204,0,0,0
regular,CAPELA DE SANTANA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPELA DE SANTANA,Municipal Urbana,0,137,219,24,515,0,313,0,0,0,79,0
regular,CAPELA DE SANTANA,Municipal Rural,0,0,42,0,91,0,71,0,0,0,0,0
regular,CAPELA DE SANTANA,Estadual e Municipal,0,137,261,24,695,0,581,0,204,0,79,0
regular,CAPITAO,Estadual Urbana,0,0,0,0,28,0,25,0,75,0,0,0
regular,CAPITAO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPITAO,Municipal Urbana,0,89,0,115,84,56,126,0,0,0,0,0
regular,CAPITAO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CAPITAO,Estadual e Municipal,0,89,0,115,112,56,151,0,75,0,0,0
regular,CAPIVARI DO SUL,Estadual Urbana,0,0,0,0,100,0,97,0,187,0,74,53
regular,CAPIVARI DO SUL,Estadual Rural,0,0,0,0,20,0,0,0,0,0,5,0
regular,CAPIVARI DO SUL,Municipal Urbana,33,59,74,31,153,0,153,0,0,0,0,0
regular,CAPIVARI DO SUL,Municipal Rural,0,0,16,0,51,0,0,0,0,0,0,0
regular,CAPIVARI DO SUL,Estadual e Municipal,33,59,90,31,324,0,250,0,187,0,79,53
regular,CARAA,Estadual Urbana,0,0,0,0,81,0,238,0,208,0,0,0
regular,CARAA,Estadual Rural,0,0,0,0,53,0,0,0,0,0,0,0
regular,CARAA,Municipal Urbana,0,115,0,23,0,0,0,0,0,0,0,0
regular,CARAA,Municipal Rural,0,0,34,94,238,18,177,0,0,0,0,0
regular,CARAA,Estadual e Municipal,0,115,34,117,372,18,415,0,208,0,0,0
regular,CARAZINHO,Estadual Urbana,0,0,8,0,1444,63,1295,0,1484,84,182,179
regular,CARAZINHO,Estadual Rural,0,0,0,0,70,0,81,0,34,0,15,0
regular,CARAZINHO,Municipal Urbana,779,321,986,247,1060,227,1167,55,0,0,0,0
regular,CARAZINHO,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CARAZINHO,Estadual e Municipal,779,321,994,247,2574,290,2543,55,1518,84,197,179
regular,CARLOS BARBOSA,Estadual Urbana,0,0,0,0,618,0,579,0,719,0,95,88
regular,CARLOS BARBOSA,Estadual Rural,0,0,0,0,36,0,29,0,0,0,0,0
regular,CARLOS BARBOSA,Municipal Urbana,0,448,247,176,530,0,390,0,0,0,0,0
regular,CARLOS BARBOSA,Municipal Rural,0,35,0,64,32,79,38,60,0,0,0,0
regular,CARLOS BARBOSA,Estadual e Municipal,0,483,247,240,1216,79,1036,60,719,0,95,88
regular,CARLOS GOMES,Estadual Urbana,0,0,0,0,0,0,0,0,0,0,0,0
regular,CARLOS GOMES,Estadual Rural,0,0,0,0,21,0,57,0,46,0,0,0
regular,CARLOS GOMES,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
regular,CARLOS GOMES,Municipal Rural,16,0,23,0,39,0,8,0,0,0,0,0
regular,CARLOS GOMES,Estadual e Municipal,16,0,23,0,60,0,65,0,46,0,0,0
regular,CASCA,Estadual Urbana,0,0,0,0,121,0,231,0,218,0,50,43
regular,CASCA,Estadual Rural,0,0,0,0,63,0,54,0,0,0,0,0
regular,CASCA,Municipal Urbana,99,97,156,0,60,127,0,0,0,0,0,0
regular,CASCA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CASCA,Estadual e Municipal,99,97,156,0,244,127,285,0,218,0,50,43
regular,CASEIROS,Estadual Urbana,0,0,0,0,85,0,91,0,86,0,0,0
regular,CASEIROS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CASEIROS,Municipal Urbana,40,13,53,17,115,0,94,0,0,0,0,0
regular,CASEIROS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CASEIROS,Estadual e Municipal,40,13,53,17,200,0,185,0,86,0,0,0
regular,CATUIPE,Estadual Urbana,0,0,0,0,143,0,171,0,167,0,0,66
regular,CATUIPE,Estadual Rural,0,0,0,0,36,0,71,0,0,0,0,0
regular,CATUIPE,Municipal Urbana,0,174,130,51,198,30,214,0,0,0,0,0
regular,CATUIPE,Municipal Rural,0,0,13,0,16,0,0,0,0,0,0,0
regular,CATUIPE,Estadual e Municipal,0,174,143,51,393,30,456,0,167,0,0,66
regular,CAXIAS DO SUL,Estadual Urbana,0,0,0,0,5239,0,7076,0,11321,106,659,1737
regular,CAXIAS DO SUL,Estadual Rural,0,0,0,0,107,0,151,0,400,0,0,0
regular,CAXIAS DO SUL,Municipal Urbana,0,0,2272,156,16371,186,12166,208,0,0,411,0
regular,CAXIAS DO SUL,Municipal Rural,0,0,74,0,262,0,114,0,0,0,0,0
regular,CAXIAS DO SUL,Estadual e Municipal,0,0,2346,156,21979,186,19507,208,11721,106,1070,1737
regular,CENTENARIO,Estadual Urbana,0,0,0,0,85,0,145,0,83,0,0,0
regular,CENTENARIO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CENTENARIO,Municipal Urbana,33,4,58,0,0,0,0,0,0,0,0,0
regular,CENTENARIO,Municipal Rural,0,0,0,0,25,0,0,0,0,0,0,0
regular,CENTENARIO,Estadual e Municipal,33,4,58,0,110,0,145,0,83,0,0,0
regular,CERRITO,Estadual Urbana,0,0,0,0,75,0,94,0,69,0,49,48
regular,CERRITO,Estadual Rural,0,0,0,0,0,0,0,0,100,0,0,0
regular,CERRITO,Municipal Urbana,33,0,73,0,106,0,70,0,0,0,0,0
regular,CERRITO,Municipal Rural,0,0,39,0,104,0,131,0,0,0,0,0
regular,CERRITO,Estadual e Municipal,33,0,112,0,285,0,295,0,169,0,49,48
regular,CERRO BRANCO,Estadual Urbana,0,0,0,0,63,0,89,0,131,0,0,0
regular,CERRO BRANCO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CERRO BRANCO,Municipal Urbana,0,47,23,0,7,32,19,28,0,0,0,0
regular,CERRO BRANCO,Municipal Rural,0,0,48,0,53,44,64,25,0,0,0,0
regular,CERRO BRANCO,Estadual e Municipal,0,47,71,0,123,76,172,53,131,0,0,0
regular,CERRO GRANDE,Estadual Urbana,0,0,0,0,69,0,70,0,73,0,0,0
regular,CERRO GRANDE,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CERRO GRANDE,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
regular,CERRO GRANDE,Municipal Rural,0,61,54,0,53,0,0,69,0,0,46,0
regular,CERRO GRANDE,Estadual e Municipal,0,61,54,0,122,0,70,69,73,0,46,0
regular,CERRO GRANDE DO SUL,Estadual Urbana,0,0,0,0,105,0,95,0,347,0,0,0
regular,CERRO GRANDE DO SUL,Estadual Rural,0,0,0,0,169,0,148,0,0,0,0,0
regular,CERRO GRANDE DO SUL,Municipal Urbana,39,0,111,0,183,0,198,0,0,0,0,0
regular,CERRO GRANDE DO SUL,Municipal Rural,0,0,94,0,199,0,243,0,0,0,0,0
regular,CERRO GRANDE DO SUL,Estadual e Municipal,39,0,205,0,656,0,684,0,347,0,0,0
regular,CERRO LARGO,Estadual Urbana,0,0,0,0,206,61,326,56,297,0,99,0
regular,CERRO LARGO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CERRO LARGO,Municipal Urbana,1,223,163,0,215,0,153,0,0,0,0,0
regular,CERRO LARGO,Municipal Rural,0,0,0,72,0,104,0,0,0,0,0,0
regular,CERRO LARGO,Estadual e Municipal,1,223,163,72,421,165,479,56,297,0,99,0
regular,CHAPADA,Estadual Urbana,0,0,0,0,100,0,157,0,230,0,0,28
regular,CHAPADA,Estadual Rural,0,0,0,0,55,0,68,0,0,0,0,0
regular,CHAPADA,Municipal Urbana,0,172,42,80,0,180,165,0,0,0,0,0
regular,CHAPADA,Municipal Rural,0,0,23,0,65,75,54,0,0,0,0,0
regular,CHAPADA,Estadual e Municipal,0,172,65,80,220,255,444,0,230,0,0,28
regular,CHARQUEADAS,Estadual Urbana,0,0,0,0,701,0,679,0,926,0,151,264
regular,CHARQUEADAS,Estadual Rural,0,0,1,0,10,0,8,0,0,0,0,0
regular,CHARQUEADAS,Municipal Urbana,206,337,658,170,1174,67,966,0,0,0,403,0
regular,CHARQUEADAS,Municipal Rural,0,0,8,0,26,0,0,0,0,0,0,0
regular,CHARQUEADAS,Estadual e Municipal,206,337,667,170,1911,67,1653,0,926,0,554,264
regular,CHARRUA,Estadual Urbana,0,0,0,0,0,0,0,0,80,0,0,0
regular,CHARRUA,Estadual Rural,0,0,0,0,133,0,154,0,0,0,77,0
regular,CHARRUA,Municipal Urbana,17,0,23,0,52,0,62,0,0,0,0,0
regular,CHARRUA,Municipal Rural,0,0,49,0,44,0,26,0,0,0,0,0
regular,CHARRUA,Estadual e Municipal,17,0,72,0,229,0,242,0,80,0,77,0
regular,CHIAPETTA,Estadual Urbana,0,0,0,0,122,0,112,0,79,0,40,39
regular,CHIAPETTA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CHIAPETTA,Municipal Urbana,24,76,73,23,84,0,59,0,0,0,0,0
regular,CHIAPETTA,Municipal Rural,0,0,10,0,26,0,12,0,0,0,0,0
regular,CHIAPETTA,Estadual e Municipal,24,76,83,23,232,0,183,0,79,0,40,39
regular,CHUI,Estadual Urbana,0,0,0,0,94,0,101,0,139,0,30,0
regular,CHUI,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CHUI,Municipal Urbana,52,36,54,0,68,38,51,30,0,0,0,0
regular,CHUI,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CHUI,Estadual e Municipal,52,36,54,0,162,38,152,30,139,0,30,0
regular,CHUVISCA,Estadual Urbana,0,0,0,0,79,0,112,0,171,0,0,41
regular,CHUVISCA,Estadual Rural,0,0,0,0,13,0,11,0,0,0,0,0
regular,CHUVISCA,Municipal Urbana,0,0,0,0,0,0,0,0,0,0,0,0
regular,CHUVISCA,Municipal Rural,0,27,101,0,249,0,209,0,0,0,40,0
regular,CHUVISCA,Estadual e Municipal,0,27,101,0,341,0,332,0,171,0,40,41
regular,CIDREIRA,Estadual Urbana,0,0,0,0,278,0,297,0,381,0,0,218
regular,CIDREIRA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CIDREIRA,Municipal Urbana,0,403,358,0,839,0,565,0,0,0,183,0
regular,CIDREIRA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CIDREIRA,Estadual e Municipal,0,403,358,0,1117,0,862,0,381,0,183,218
regular,CIRIACO,Estadual Urbana,0,0,0,0,91,0,160,0,96,0,18,17
regular,CIRIACO,Estadual Rural,0,0,0,0,5,0,20,0,0,0,0,0
regular,CIRIACO,Municipal Urbana,25,0,96,0,62,0,10,0,0,0,0,0
regular,CIRIACO,Municipal Rural,0,0,0,0,28,0,9,0,0,0,0,0
regular,CIRIACO,Estadual e Municipal,25,0,96,0,186,0,199,0,96,0,18,17
regular,COLINAS,Estadual Urbana,0,0,0,0,0,0,20,0,39,0,0,0
regular,COLINAS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,COLINAS,Municipal Urbana,0,65,53,0,44,93,57,37,0,0,0,0
regular,COLINAS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,COLINAS,Estadual e Municipal,0,65,53,0,44,93,77,37,39,0,0,0
regular,COLORADO,Estadual Urbana,0,0,0,0,87,0,52,0,51,0,0,7
regular,COLORADO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,COLORADO,Municipal Urbana,0,43,49,13,29,0,35,0,0,0,0,0
regular,COLORADO,Municipal Rural,0,0,16,0,41,0,27,0,0,0,0,0
regular,COLORADO,Estadual e Municipal,0,43,65,13,157,0,114,0,51,0,0,7
regular,CONDOR,Estadual Urbana,0,0,0,0,116,0,170,0,154,0,0,0
regular,CONDOR,Estadual Rural,0,0,0,0,0,0,35,0,0,0,0,0
regular,CONDOR,Municipal Urbana,0,103,103,0,200,0,163,0,0,0,0,0
regular,CONDOR,Municipal Rural,0,0,39,0,78,31,46,0,0,0,0,0
regular,CONDOR,Estadual e Municipal,0,103,142,0,394,31,414,0,154,0,0,0
regular,CONSTANTINA,Estadual Urbana,0,0,0,0,136,5,163,0,281,0,0,45
regular,CONSTANTINA,Estadual Rural,0,0,23,0,47,0,39,0,0,0,0,0
regular,CONSTANTINA,Municipal Urbana,188,0,200,0,360,0,298,0,0,0,0,0
regular,CONSTANTINA,Municipal Rural,0,0,15,0,40,0,36,0,0,0,0,0
regular,CONSTANTINA,Estadual e Municipal,188,0,238,0,583,5,536,0,281,0,0,45
regular,COQUEIRO BAIXO,Estadual Urbana,0,0,0,0,0,0,0,0,40,0,0,0
regular,COQUEIRO BAIXO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,COQUEIRO BAIXO,Municipal Urbana,3,0,12,0,40,0,41,0,0,0,0,0
regular,COQUEIRO BAIXO,Municipal Rural,0,0,7,0,12,0,0,0,0,0,0,0
regular,COQUEIRO BAIXO,Estadual e Municipal,3,0,19,0,52,0,41,0,40,0,0,0
regular,COQUEIROS DO SUL,Estadual Urbana,0,0,0,0,32,0,25,0,75,0,0,0
regular,COQUEIROS DO SUL,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,COQUEIROS DO SUL,Municipal Urbana,16,0,33,0,67,0,61,0,0,0,0,0
regular,COQUEIROS DO SUL,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,COQUEIROS DO SUL,Estadual e Municipal,16,0,33,0,99,0,86,0,75,0,0,0
regular,CORONEL BARROS,Estadual Urbana,0,0,0,0,0,0,0,0,47,0,0,0
regular,CORONEL BARROS,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CORONEL BARROS,Municipal Urbana,42,0,57,0,138,0,123,0,0,0,0,0
regular,CORONEL BARROS,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CORONEL BARROS,Estadual e Municipal,42,0,57,0,138,0,123,0,47,0,0,0
regular,CORONEL BICACO,Estadual Urbana,0,0,0,0,67,149,150,69,140,0,42,0
regular,CORONEL BICACO,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CORONEL BICACO,Municipal Urbana,0,162,75,51,170,0,93,0,0,0,35,0
regular,CORONEL BICACO,Municipal Rural,0,0,66,0,114,0,58,0,0,0,0,0
regular,CORONEL BICACO,Estadual e Municipal,0,162,141,51,351,149,301,69,140,0,77,0
regular,CORONEL PILAR,Estadual Urbana,0,0,0,0,0,0,67,0,36,0,0,0
regular,CORONEL PILAR,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CORONEL PILAR,Municipal Urbana,0,13,16,0,56,0,0,0,0,0,0,0
regular,CORONEL PILAR,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,CORONEL PILAR,Estadual e Municipal,0,13,16,0,56,0,67,0,36,0,0,0
regular,COTIPORA,Estadual Urbana,0,0,0,0,0,0,0,0,77,0,0,0
regular,COTIPORA,Estadual Rural,0,0,0,0,0,0,0,0,0,0,0,0
regular,COTIPORA,Municipal Urbana,0,53,50,0,124,0,94,0,0,0,0,0
regular,COTIPORA,Municipal Rural,0,0,0,0,0,0,0,0,0,0,0,0
